est,conf.up,conf.low,trend,index,dummy0,isSig
0.18631533326064334,0.20371022768540126,0.1689204388358854,3,NCOPsummerlag1,0,1
-0.10181503893514102,0.4016916535207354,-0.6053217313910174,3,BEUTI_33N,0,0
0.12702202129182721,0.367395630447806,-0.11335158786415153,3,BEUTI_39N,0,0
-0.13427558441535595,0.139215991037138,-0.4077671598678499,3,CUTI_33N,0,0
0.07690305757902251,0.2171142246969738,-0.06330810953892885,3,CUTI_39N,0,0
-0.34872272414238425,-0.10719335850735176,-0.5902520897774166,3,OC_LUSI_33N,0,1
0.22226601042403452,0.40997391405400563,0.034558106794063265,3,OC_STI_33N,0,1
-0.3644559631484122,-0.32386241446885633,-0.405049511827968,3,RREAS_Myctophids,0,1
0.25401176151242416,0.2901642590671036,0.21785926395774474,3,RREAS_YOYsardine,0,1
0.27486070958668113,0.5274464655791378,0.022274953594224628,3,age1SprSardmeanWAA,0,1
0.44794620288067505,0.5638605069361861,0.33203189882516404,3,meanSSBwt,0,1
-0.026399719095017954,0.11384405336782626,-0.166643491557862,3,ZM_NorCal,0,0
-0.01457811058243294,0.06168210499452489,-0.0908383261593908,3,ZM_SoCal,0,0
-0.07994105513225486,0.22074353032379493,-0.3806256405883046,3,sardRec,0,0
0.06694376658470286,0.3263254984382575,-0.19243796526885176,3,anchBioSmrySeas1,0,0
0.18817647412853789,0.1761498391535754,0.2002031091035003,3,summerSST,0,1
0.12100567325044295,0.48192243562564946,-0.23991108912476347,3,avgOffTransspring,0,0
0.364401389042489,0.5310431233746487,0.19775965471032944,3,avgOffTranssummer,0,1
-0.03335660868117242,0.3676774051186702,-0.4343906224810151,3,sprRelOffTrans,0,0
-0.4093538108460456,-0.18267510242586762,-0.6360325192662237,3,sumRelOffTrans,0,1
0.24886946644990826,0.27436025476703024,0.2233786781327863,3,meanK,0,1
-0.10289103648302686,0.10428201946592516,-0.3100640924319789,3,OC_LUSI_39N,0,0
-0.5333777067958069,-0.25812418410187205,-0.8086312294897416,3,sardSpawnHab,0,1
-0.09589370793521043,0.0753937606432073,-0.26718117651362816,3,sardNurseHab,0,0
0.019128022876673173,0.1026620742585515,-0.06440602850520512,3,springSST,0,0
0.26696422805292586,0.3129497732573596,0.2209786828484921,3,randTest,0,1
0.5299974897105605,0.7695583406321197,0.29043663878900117,1,NCOPspring,0,1
0.4146545182380939,0.6857981526463546,0.14351088382983326,1,NCOPsummerlag1,0,1
0.19737295667397303,0.45104241088498875,-0.056296497537042696,1,BEUTI_33N,0,0
0.4765566738218028,0.8262680750127614,0.12684527263084414,1,BEUTI_39N,0,1
0.3717584325394119,0.6779358335067132,0.06558103157211054,1,CUTI_33N,0,1
0.46817133966670044,0.8491234406464725,0.08721923868692837,1,CUTI_39N,0,1
0.32453001568849377,0.5472520148719222,0.10180801650506519,1,OC_LUSI_33N,0,1
-0.2696990376848097,-0.04907059659122755,-0.4903274787783918,1,OC_STI_33N,0,1
-0.07541386652563092,0.3480556244882276,-0.4988833575394893,1,RREAS_Myctophids,0,0
-0.4201541810360079,-0.17955821973798836,-0.6607501423340274,1,RREAS_YOYsardine,0,1
-0.05130108379748234,0.6814250743254057,-0.7840272419203702,1,age1SprSardmeanWAA,0,0
-0.27147595882708897,0.4718352284804884,-1.0147871461346665,1,meanSSBwt,0,0
0.6866480565099864,1.0549580664679972,0.31833804655197556,1,ZM_NorCal,0,1
0.5571698506178593,0.887140446094829,0.22719925514088943,1,ZM_SoCal,0,1
-0.3155759567227524,-0.09175257770630388,-0.539399335739201,1,sardRec,0,1
0.014692023931169538,0.23440372991681593,-0.20501968205447693,1,anchBioSmrySeas1,0,0
-0.5179660086847503,-0.2191196426882616,-0.816812374681239,1,summerSST,0,1
-0.28085939685899797,0.00967319365157774,-0.5713919873695738,1,avgOffTransspring,0,0
0.049020082533911796,0.5206011749317757,-0.42256100986395223,1,avgOffTranssummer,0,0
0.25993337222810525,0.5985566867109494,-0.07868994225473888,1,sprRelOffTrans,0,0
0.3879094554894374,0.8533434781466903,-0.07752456716781564,1,sumRelOffTrans,0,0
