YEAR,MONTH,COUNTRY,REGION,SUB_REGION,PORT_AREA,FISHERY,MT,FAO_CODE,SUB_POP
2017,4,USA,CA,SCA,San Diego,LIV,41.754,CHP,SSP
2017,5,USA,CA,SCA,San Diego,LIV,73.807,CHP,SSP
2017,6,USA,CA,SCA,San Diego,LIV,78.661,CHP,SSP
2017,7,USA,CA,SCA,San Diego,LIV,210.454,CHP,SSP
2017,8,USA,CA,SCA,San Diego,LIV,276.182,CHP,SSP
2017,9,USA,CA,SCA,San Diego,LIV,235.137,CHP,SSP
2017,10,USA,CA,SCA,San Diego,LIV,135.503,CHP,SSP
2017,11,USA,CA,SCA,San Diego,LIV,92.416,CHP,SSP
2017,12,USA,CA,SCA,San Diego,LIV,28.282,CHP,SSP
2017,1,USA,CA,SCA,So. California,INC,18.41,CHP,NSP
2017,2,USA,CA,SCA,So. California,INC,0,CHP,NSP
2017,3,USA,CA,SCA,So. California,INC,8.93,CHP,NSP
2017,4,USA,CA,SCA,So. California,INC,15.12,CHP,SSP
2017,5,USA,CA,SCA,So. California,INC,64.18,CHP,SSP
2017,6,USA,CA,SCA,So. California,INC,71.96,CHP,SSP
2017,7,USA,CA,SCA,So. California,INC,17.84,CHP,SSP
2017,8,USA,CA,SCA,So. California,INC,9.37,CHP,SSP
2017,9,USA,CA,SCA,So. California,INC,0,CHP,SSP
2017,10,USA,CA,SCA,So. California,INC,30.82,CHP,SSP
2017,11,USA,CA,SCA,So. California,INC,10.83,CHP,SSP
2017,12,USA,CA,SCA,So. California,INC,14.78,CHP,SSP
2017,1,USA,OR,OR,Oregon,INC,0,CHP,NSP
2017,2,USA,OR,OR,Oregon,INC,0,CHP,NSP
2017,3,USA,OR,OR,Oregon,INC,0,CHP,NSP
2017,4,USA,OR,OR,Oregon,INC,0,CHP,NSP
2017,5,USA,OR,OR,Oregon,INC,0.1,CHP,NSP
2017,6,USA,OR,OR,Oregon,INC,0,CHP,NSP
2017,7,USA,OR,OR,Oregon,INC,0.5,CHP,NSP
2017,8,USA,OR,OR,Oregon,INC,0.2,CHP,NSP
2017,9,USA,OR,OR,Oregon,INC,0.3,CHP,NSP
2017,10,USA,OR,OR,Oregon,INC,0.2,CHP,NSP
2017,11,USA,OR,OR,Oregon,INC,0,CHP,NSP
2017,12,USA,OR,OR,Oregon,INC,0,CHP,NSP
2017,1,USA,WA,WA,Washington,INC,0,CHP,NSP
2017,2,USA,WA,WA,Washington,INC,0,CHP,NSP
2017,3,USA,WA,WA,Washington,INC,0,CHP,NSP
2017,4,USA,WA,WA,Washington,INC,0,CHP,NSP
2017,5,USA,WA,WA,Washington,INC,0,CHP,NSP
2017,6,USA,WA,WA,Washington,INC,0,CHP,NSP
2017,7,USA,WA,WA,Washington,INC,0,CHP,NSP
2017,7,USA,WA,WA,Washington,QNT,0,CHP,NSP
2017,8,USA,WA,WA,Washington,INC,0,CHP,NSP
2017,9,USA,WA,WA,Washington,INC,0,CHP,NSP
2017,10,USA,WA,WA,Washington,INC,0,CHP,NSP
2017,11,USA,WA,WA,Washington,INC,0,CHP,NSP
2017,12,USA,WA,WA,Washington,INC,0,CHP,NSP
